dataset;lang;path;actor_id;gender;emotion;statement_id
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001061.wav;15;f;sad;11
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000012.wav;15;f;neutral;12
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000362.wav;15;f;anger;12
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000712.wav;15;f;happy;12
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001062.wav;15;f;sad;12
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000013.wav;15;f;neutral;13
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000363.wav;15;f;anger;13
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000713.wav;15;f;happy;13
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001063.wav;15;f;sad;13
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000014.wav;15;f;neutral;14
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000364.wav;15;f;anger;14
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000714.wav;15;f;happy;14
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001064.wav;15;f;sad;14
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000015.wav;15;f;neutral;15
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000365.wav;15;f;anger;15
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000715.wav;15;f;happy;15
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001065.wav;15;f;sad;15
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000016.wav;15;f;neutral;16
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000366.wav;15;f;anger;16
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000716.wav;15;f;happy;16
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001066.wav;15;f;sad;16
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000017.wav;15;f;neutral;17
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000367.wav;15;f;anger;17
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000717.wav;15;f;happy;17
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001067.wav;15;f;sad;17
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000018.wav;15;f;neutral;18
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000368.wav;15;f;anger;18
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000718.wav;15;f;happy;18
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001068.wav;15;f;sad;18
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000019.wav;15;f;neutral;19
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000369.wav;15;f;anger;19
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000719.wav;15;f;happy;19
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001069.wav;15;f;sad;19
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000020.wav;15;f;neutral;20
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000370.wav;15;f;anger;20
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000720.wav;15;f;happy;20
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001070.wav;15;f;sad;20
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000021.wav;15;f;neutral;21
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000371.wav;15;f;anger;21
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000721.wav;15;f;happy;21
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001071.wav;15;f;sad;21
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000022.wav;15;f;neutral;22
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000372.wav;15;f;anger;22
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000722.wav;15;f;happy;22
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001072.wav;15;f;sad;22
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000023.wav;15;f;neutral;23
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000373.wav;15;f;anger;23
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000723.wav;15;f;happy;23
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001073.wav;15;f;sad;23
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000024.wav;15;f;neutral;24
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000374.wav;15;f;anger;24
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000724.wav;15;f;happy;24
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001074.wav;15;f;sad;24
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000025.wav;15;f;neutral;25
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000375.wav;15;f;anger;25
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000725.wav;15;f;happy;25
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001075.wav;15;f;sad;25
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000026.wav;15;f;neutral;26
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000376.wav;15;f;anger;26
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000726.wav;15;f;happy;26
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001076.wav;15;f;sad;26
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000027.wav;15;f;neutral;27
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000377.wav;15;f;anger;27
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000727.wav;15;f;happy;27
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001077.wav;15;f;sad;27
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000028.wav;15;f;neutral;28
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000378.wav;15;f;anger;28
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000728.wav;15;f;happy;28
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001078.wav;15;f;sad;28
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000029.wav;15;f;neutral;29
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000379.wav;15;f;anger;29
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000729.wav;15;f;happy;29
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001079.wav;15;f;sad;29
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000030.wav;15;f;neutral;30
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000380.wav;15;f;anger;30
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000730.wav;15;f;happy;30
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001080.wav;15;f;sad;30
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000031.wav;15;f;neutral;31
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000381.wav;15;f;anger;31
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000731.wav;15;f;happy;31
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001081.wav;15;f;sad;31
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000032.wav;15;f;neutral;32
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000382.wav;15;f;anger;32
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000732.wav;15;f;happy;32
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001082.wav;15;f;sad;32
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000033.wav;15;f;neutral;33
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000383.wav;15;f;anger;33
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000733.wav;15;f;happy;33
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001083.wav;15;f;sad;33
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000034.wav;15;f;neutral;34
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000384.wav;15;f;anger;34
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000734.wav;15;f;happy;34
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001084.wav;15;f;sad;34
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000035.wav;15;f;neutral;35
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000385.wav;15;f;anger;35
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000735.wav;15;f;happy;35
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001085.wav;15;f;sad;35
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000036.wav;15;f;neutral;36
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000386.wav;15;f;anger;36
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000736.wav;15;f;happy;36
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001086.wav;15;f;sad;36
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000037.wav;15;f;neutral;37
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000387.wav;15;f;anger;37
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000737.wav;15;f;happy;37
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001087.wav;15;f;sad;37
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000038.wav;15;f;neutral;38
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000388.wav;15;f;anger;38
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000738.wav;15;f;happy;38
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001088.wav;15;f;sad;38
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000039.wav;15;f;neutral;39
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000389.wav;15;f;anger;39
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000739.wav;15;f;happy;39
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001089.wav;15;f;sad;39
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000040.wav;15;f;neutral;40
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000390.wav;15;f;anger;40
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000740.wav;15;f;happy;40
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001090.wav;15;f;sad;40
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000041.wav;15;f;neutral;41
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000391.wav;15;f;anger;41
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000741.wav;15;f;happy;41
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001091.wav;15;f;sad;41
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000042.wav;15;f;neutral;42
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000392.wav;15;f;anger;42
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000742.wav;15;f;happy;42
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001092.wav;15;f;sad;42
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000043.wav;15;f;neutral;43
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000393.wav;15;f;anger;43
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000743.wav;15;f;happy;43
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001093.wav;15;f;sad;43
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000044.wav;15;f;neutral;44
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000394.wav;15;f;anger;44
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000744.wav;15;f;happy;44
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001094.wav;15;f;sad;44
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000045.wav;15;f;neutral;45
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000395.wav;15;f;anger;45
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000745.wav;15;f;happy;45
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001095.wav;15;f;sad;45
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000046.wav;15;f;neutral;46
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000396.wav;15;f;anger;46
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000746.wav;15;f;happy;46
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001096.wav;15;f;sad;46
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000047.wav;15;f;neutral;47
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000397.wav;15;f;anger;47
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000747.wav;15;f;happy;47
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001097.wav;15;f;sad;47
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000048.wav;15;f;neutral;48
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000398.wav;15;f;anger;48
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000748.wav;15;f;happy;48
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001098.wav;15;f;sad;48
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000049.wav;15;f;neutral;49
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000399.wav;15;f;anger;49
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000749.wav;15;f;happy;49
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001099.wav;15;f;sad;49
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000050.wav;15;f;neutral;50
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000400.wav;15;f;anger;50
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000750.wav;15;f;happy;50
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001100.wav;15;f;sad;50
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000051.wav;15;f;neutral;51
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000401.wav;15;f;anger;51
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000751.wav;15;f;happy;51
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001101.wav;15;f;sad;51
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000052.wav;15;f;neutral;52
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000402.wav;15;f;anger;52
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000752.wav;15;f;happy;52
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001102.wav;15;f;sad;52
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000053.wav;15;f;neutral;53
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000403.wav;15;f;anger;53
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000753.wav;15;f;happy;53
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001103.wav;15;f;sad;53
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000054.wav;15;f;neutral;54
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000404.wav;15;f;anger;54
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000754.wav;15;f;happy;54
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001104.wav;15;f;sad;54
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000055.wav;15;f;neutral;55
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000405.wav;15;f;anger;55
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000755.wav;15;f;happy;55
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001105.wav;15;f;sad;55
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000056.wav;15;f;neutral;56
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000406.wav;15;f;anger;56
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000756.wav;15;f;happy;56
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001106.wav;15;f;sad;56
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000057.wav;15;f;neutral;57
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000407.wav;15;f;anger;57
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000757.wav;15;f;happy;57
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001107.wav;15;f;sad;57
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000058.wav;15;f;neutral;58
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000408.wav;15;f;anger;58
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000758.wav;15;f;happy;58
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001108.wav;15;f;sad;58
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000059.wav;15;f;neutral;59
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000409.wav;15;f;anger;59
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Happy/0015_000759.wav;15;f;happy;59
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Sad/0015_001109.wav;15;f;sad;59
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Neutral/0015_000060.wav;15;f;neutral;60
esd;eng;../StarGANv2-EmotionalVC/dataset/eng/ESD/0015/Angry/0015_000410.wav;15;f;anger;60
